click_id,campaign_id,customer_id,clicked_at,source_url,converted
CLICK_0004549,CMP_0026,28418,2024-10-19T17:00:00,/landing/holiday,false
CLICK_0004550,CMP_0019,117060,2025-03-04T14:00:00,/landing/summer-sale,false
CLICK_0004551,CMP_0023,,2025-09-05T11:00:00,/landing/new-arrivals,false
CLICK_0004552,CMP_0013,41723,2025-06-30T21:00:00,/landing/holiday,false
CLICK_0004553,CMP_0030,38161,2024-07-17T23:00:00,/landing/new-arrivals,false
CLICK_0004554,CMP_0029,52262,2025-01-23T15:00:00,/landing/new-arrivals,false
CLICK_0004555,CMP_0032,,2025-09-25T19:00:00,/landing/new-arrivals,false
CLICK_0004556,CMP_0001,,2025-01-24T08:00:00,/landing/new-arrivals,false
CLICK_0004557,CMP_0002,,2024-08-29T05:00:00,/landing/holiday,false
CLICK_0004558,CMP_0010,126485,2024-02-06T11:00:00,/landing/new-arrivals,true
CLICK_0004559,CMP_0025,64824,2025-06-14T15:00:00,/landing/newsletter,false
CLICK_0004560,CMP_0024,81715,2025-01-30T03:00:00,/landing/newsletter,false
CLICK_0004561,CMP_0021,,2025-12-22T18:00:00,/landing/summer-sale,false
CLICK_0004562,CMP_0010,35785,2025-07-10T01:00:00,/landing/newsletter,false
CLICK_0004563,CMP_0026,59634,2024-05-25T12:00:00,/landing/new-arrivals,false
CLICK_0004564,CMP_0005,,2024-08-29T09:00:00,/landing/newsletter,false
CLICK_0004565,CMP_0002,75658,2025-09-05T23:00:00,/landing/newsletter,false
CLICK_0004566,CMP_0014,123289,2025-04-22T23:00:00,/landing/summer-sale,false
CLICK_0004567,CMP_0025,123339,2025-12-07T19:00:00,/landing/holiday,false
CLICK_0004568,CMP_0037,144511,2024-03-28T05:00:00,/landing/clearance,true
CLICK_0004569,CMP_0033,,2025-03-23T00:00:00,/landing/clearance,true
CLICK_0004570,CMP_0030,57139,2024-02-07T00:00:00,/landing/summer-sale,false
CLICK_0004571,CMP_0038,55319,2024-05-11T18:00:00,/landing/clearance,true
CLICK_0004572,CMP_0001,,2025-03-26T18:00:00,/landing/new-arrivals,false
CLICK_0004573,CMP_0040,60016,2025-06-17T06:00:00,/landing/holiday,false
CLICK_0004574,CMP_0006,140764,2025-08-31T08:00:00,/landing/clearance,false
CLICK_0004575,CMP_0010,27155,2024-04-18T18:00:00,/landing/summer-sale,false
CLICK_0004576,CMP_0030,124593,2025-10-19T18:00:00,/landing/new-arrivals,false
CLICK_0004577,CMP_0008,89452,2024-12-05T04:00:00,/landing/holiday,false
CLICK_0004578,CMP_0024,,2024-04-30T03:00:00,/landing/clearance,true
CLICK_0004579,CMP_0036,82720,2024-06-10T14:00:00,/landing/clearance,false
CLICK_0004580,CMP_0026,19725,2024-10-12T19:00:00,/landing/summer-sale,false
CLICK_0004581,CMP_0028,100411,2025-07-06T02:00:00,/landing/new-arrivals,false
CLICK_0004582,CMP_0037,141357,2025-11-04T01:00:00,/landing/clearance,false
CLICK_0004583,CMP_0018,19923,2024-04-09T07:00:00,/landing/new-arrivals,false
CLICK_0004584,CMP_0031,86052,2025-12-01T14:00:00,/landing/holiday,false
CLICK_0004585,CMP_0015,,2024-08-29T04:00:00,/landing/new-arrivals,true
CLICK_0004586,CMP_0032,73171,2025-07-06T21:00:00,/landing/clearance,false
CLICK_0004587,CMP_0033,140022,2024-08-13T01:00:00,/landing/clearance,false
CLICK_0004588,CMP_0033,,2024-11-27T14:00:00,/landing/new-arrivals,true
CLICK_0004589,CMP_0006,,2025-05-30T13:00:00,/landing/newsletter,false
CLICK_0004590,CMP_0015,24727,2025-02-06T17:00:00,/landing/clearance,false
CLICK_0004591,CMP_0008,32968,2025-08-01T18:00:00,/landing/new-arrivals,false
CLICK_0004592,CMP_0001,55606,2025-01-19T06:00:00,/landing/new-arrivals,false
CLICK_0004593,CMP_0014,,2024-05-02T04:00:00,/landing/summer-sale,false
CLICK_0004594,CMP_0022,148356,2024-02-20T03:00:00,/landing/summer-sale,true
CLICK_0004595,CMP_0023,82491,2025-01-20T23:00:00,/landing/newsletter,false
CLICK_0004596,CMP_0031,,2025-07-15T08:00:00,/landing/summer-sale,false
CLICK_0004597,CMP_0036,84745,2024-07-31T10:00:00,/landing/newsletter,true
CLICK_0004598,CMP_0039,8415,2025-11-17T23:00:00,/landing/newsletter,false
CLICK_0004599,CMP_0040,115122,2025-05-17T20:00:00,/landing/new-arrivals,false
CLICK_0004600,CMP_0026,62771,2025-11-30T18:00:00,/landing/holiday,false
CLICK_0004601,CMP_0037,,2025-10-17T19:00:00,/landing/summer-sale,false
CLICK_0004602,CMP_0029,112667,2024-08-02T23:00:00,/landing/newsletter,false
CLICK_0004603,CMP_0016,128086,2025-03-05T11:00:00,/landing/newsletter,false
CLICK_0004604,CMP_0001,18575,2025-11-10T19:00:00,/landing/newsletter,false
CLICK_0004605,CMP_0016,113646,2024-03-17T01:00:00,/landing/newsletter,false
CLICK_0004606,CMP_0004,131820,2024-11-13T00:00:00,/landing/newsletter,true
CLICK_0004607,CMP_0006,,2025-04-15T06:00:00,/landing/holiday,false
CLICK_0004608,CMP_0040,103981,2025-07-19T23:00:00,/landing/new-arrivals,false
CLICK_0004609,CMP_0004,,2024-05-17T06:00:00,/landing/summer-sale,false
CLICK_0004610,CMP_0022,8235,2025-09-11T15:00:00,/landing/holiday,false
CLICK_0004611,CMP_0015,17963,2025-10-22T04:00:00,/landing/clearance,false
CLICK_0004612,CMP_0002,,2025-09-13T20:00:00,/landing/summer-sale,false
CLICK_0004613,CMP_0031,145025,2025-02-03T18:00:00,/landing/holiday,false
CLICK_0004614,CMP_0011,,2024-10-18T13:00:00,/landing/clearance,false
CLICK_0004615,CMP_0023,41723,2024-04-17T21:00:00,/landing/newsletter,false
CLICK_0004616,CMP_0012,127035,2025-02-15T19:00:00,/landing/summer-sale,false
CLICK_0004617,CMP_0018,,2025-01-21T05:00:00,/landing/newsletter,false
CLICK_0004618,CMP_0040,63960,2025-02-02T04:00:00,/landing/holiday,false
CLICK_0004619,CMP_0017,,2025-05-15T05:00:00,/landing/newsletter,false
CLICK_0004620,CMP_0016,14664,2024-10-19T21:00:00,/landing/clearance,false
CLICK_0004621,CMP_0039,28337,2024-12-07T20:00:00,/landing/summer-sale,false
CLICK_0004622,CMP_0005,,2025-12-09T10:00:00,/landing/newsletter,false
CLICK_0004623,CMP_0037,,2025-06-01T20:00:00,/landing/summer-sale,false
CLICK_0004624,CMP_0032,43496,2024-12-07T10:00:00,/landing/new-arrivals,false
CLICK_0004625,CMP_0003,50408,2024-08-18T23:00:00,/landing/clearance,false
CLICK_0004626,CMP_0003,,2025-03-23T17:00:00,/landing/summer-sale,false
CLICK_0004627,CMP_0010,,2024-11-24T10:00:00,/landing/newsletter,false
CLICK_0004628,CMP_0008,20646,2025-03-24T16:00:00,/landing/new-arrivals,true
CLICK_0004629,CMP_0035,40363,2025-07-10T00:00:00,/landing/holiday,true
CLICK_0004630,CMP_0018,143166,2024-07-27T15:00:00,/landing/newsletter,false
CLICK_0004631,CMP_0030,64015,2024-08-31T12:00:00,/landing/clearance,false
CLICK_0004632,CMP_0016,,2025-05-29T21:00:00,/landing/holiday,false
CLICK_0004633,CMP_0027,,2025-10-03T19:00:00,/landing/holiday,false
CLICK_0004634,CMP_0006,,2025-02-15T00:00:00,/landing/holiday,false
CLICK_0004635,CMP_0007,105044,2025-08-20T01:00:00,/landing/clearance,false
CLICK_0004636,CMP_0010,63928,2025-08-25T03:00:00,/landing/clearance,false
CLICK_0004637,CMP_0038,132635,2025-03-19T06:00:00,/landing/summer-sale,false
CLICK_0004638,CMP_0030,,2024-11-19T16:00:00,/landing/newsletter,false
CLICK_0004639,CMP_0012,129373,2024-02-23T06:00:00,/landing/new-arrivals,false
CLICK_0004640,CMP_0004,72423,2025-12-10T16:00:00,/landing/clearance,false
CLICK_0004641,CMP_0018,31428,2024-02-12T10:00:00,/landing/holiday,true
CLICK_0004642,CMP_0014,,2025-06-15T09:00:00,/landing/summer-sale,false
CLICK_0004643,CMP_0032,,2025-03-20T08:00:00,/landing/clearance,true
CLICK_0004644,CMP_0030,17937,2025-08-02T21:00:00,/landing/new-arrivals,false
CLICK_0004645,CMP_0030,85681,2024-10-27T10:00:00,/landing/holiday,false
CLICK_0004646,CMP_0032,29987,2024-03-09T21:00:00,/landing/newsletter,false
CLICK_0004647,CMP_0019,,2025-10-07T11:00:00,/landing/holiday,false
CLICK_0004648,CMP_0030,,2025-01-17T01:00:00,/landing/newsletter,false
CLICK_0004649,CMP_0007,113063,2024-12-18T16:00:00,/landing/holiday,false
CLICK_0004650,CMP_0030,19205,2024-02-20T16:00:00,/landing/newsletter,false
CLICK_0004651,CMP_0012,21492,2024-06-17T19:00:00,/landing/clearance,true
CLICK_0004652,CMP_0034,19923,2025-07-25T17:00:00,/landing/new-arrivals,false
CLICK_0004653,CMP_0018,,2025-07-29T21:00:00,/landing/new-arrivals,false
CLICK_0004654,CMP_0036,81462,2024-08-11T02:00:00,/landing/clearance,false
CLICK_0004655,CMP_0014,86457,2024-06-03T04:00:00,/landing/clearance,false
CLICK_0004656,CMP_0004,121105,2025-04-25T05:00:00,/landing/holiday,false
CLICK_0004657,CMP_0035,76905,2024-04-18T17:00:00,/landing/new-arrivals,false
CLICK_0004658,CMP_0010,,2025-11-15T21:00:00,/landing/summer-sale,false
CLICK_0004659,CMP_0040,13182,2024-10-06T10:00:00,/landing/summer-sale,false
CLICK_0004660,CMP_0032,117487,2025-03-15T08:00:00,/landing/newsletter,false
CLICK_0004661,CMP_0021,40057,2024-11-30T20:00:00,/landing/clearance,false
CLICK_0004662,CMP_0001,64987,2024-06-09T19:00:00,/landing/new-arrivals,false
CLICK_0004663,CMP_0029,109898,2025-12-10T12:00:00,/landing/holiday,false
CLICK_0004664,CMP_0037,64652,2024-12-21T20:00:00,/landing/summer-sale,false
CLICK_0004665,CMP_0022,,2025-08-02T15:00:00,/landing/holiday,false
CLICK_0004666,CMP_0025,,2025-01-30T16:00:00,/landing/new-arrivals,false
CLICK_0004667,CMP_0039,,2024-05-30T06:00:00,/landing/newsletter,false
CLICK_0004668,CMP_0014,69329,2025-12-26T00:00:00,/landing/clearance,false
CLICK_0004669,CMP_0027,132490,2024-12-24T03:00:00,/landing/clearance,false
CLICK_0004670,CMP_0007,,2025-08-12T15:00:00,/landing/new-arrivals,false
CLICK_0004671,CMP_0002,444,2024-11-20T16:00:00,/landing/newsletter,false
CLICK_0004672,CMP_0005,14054,2024-09-24T01:00:00,/landing/summer-sale,false
CLICK_0004673,CMP_0026,36274,2025-02-07T15:00:00,/landing/newsletter,false
CLICK_0004674,CMP_0007,,2025-12-06T19:00:00,/landing/summer-sale,false
CLICK_0004675,CMP_0008,5439,2024-05-05T22:00:00,/landing/newsletter,false
CLICK_0004676,CMP_0007,140474,2025-06-14T08:00:00,/landing/newsletter,false
CLICK_0004677,CMP_0038,,2025-12-28T15:00:00,/landing/newsletter,false
CLICK_0004678,CMP_0013,130461,2025-05-01T19:00:00,/landing/summer-sale,false
CLICK_0004679,CMP_0014,122697,2024-05-10T17:00:00,/landing/newsletter,false
CLICK_0004680,CMP_0032,21492,2025-02-08T10:00:00,/landing/newsletter,false
CLICK_0004681,CMP_0031,103753,2025-06-27T12:00:00,/landing/clearance,false
CLICK_0004682,CMP_0039,142238,2024-05-02T09:00:00,/landing/new-arrivals,false
CLICK_0004683,CMP_0022,17351,2024-09-14T22:00:00,/landing/newsletter,false
CLICK_0004684,CMP_0008,41854,2024-04-19T02:00:00,/landing/newsletter,false
CLICK_0004685,CMP_0011,,2024-12-07T18:00:00,/landing/holiday,false
CLICK_0004686,CMP_0038,50225,2024-04-10T23:00:00,/landing/new-arrivals,false
CLICK_0004687,CMP_0030,119859,2024-03-11T03:00:00,/landing/holiday,false
CLICK_0004688,CMP_0037,43159,2024-04-19T04:00:00,/landing/summer-sale,false
CLICK_0004689,CMP_0005,,2025-09-06T00:00:00,/landing/newsletter,true
CLICK_0004690,CMP_0040,,2024-09-10T04:00:00,/landing/newsletter,false
CLICK_0004691,CMP_0002,95154,2025-02-18T10:00:00,/landing/clearance,true
CLICK_0004692,CMP_0013,133538,2024-12-09T02:00:00,/landing/newsletter,false
CLICK_0004693,CMP_0024,,2024-04-13T08:00:00,/landing/newsletter,true
CLICK_0004694,CMP_0013,,2025-12-25T18:00:00,/landing/clearance,false
CLICK_0004695,CMP_0015,,2025-06-23T04:00:00,/landing/holiday,false
CLICK_0004696,CMP_0040,,2025-11-13T09:00:00,/landing/holiday,false
CLICK_0004697,CMP_0037,74902,2024-10-26T09:00:00,/landing/summer-sale,false
CLICK_0004698,CMP_0010,73311,2025-04-17T01:00:00,/landing/summer-sale,true
CLICK_0004699,CMP_0030,15434,2024-05-11T08:00:00,/landing/holiday,false
CLICK_0004700,CMP_0031,22330,2025-01-17T13:00:00,/landing/clearance,false
CLICK_0004701,CMP_0007,82229,2024-03-26T19:00:00,/landing/holiday,false
CLICK_0004702,CMP_0004,,2025-07-30T07:00:00,/landing/clearance,false
CLICK_0004703,CMP_0009,117758,2025-03-08T23:00:00,/landing/clearance,false
CLICK_0004704,CMP_0003,69475,2025-11-25T16:00:00,/landing/newsletter,false
CLICK_0004705,CMP_0006,104701,2025-12-06T09:00:00,/landing/summer-sale,false
CLICK_0004706,CMP_0010,141395,2024-12-23T04:00:00,/landing/newsletter,false
CLICK_0004707,CMP_0017,,2025-08-05T01:00:00,/landing/summer-sale,true
CLICK_0004708,CMP_0002,,2024-04-30T03:00:00,/landing/new-arrivals,false
CLICK_0004709,CMP_0025,66165,2025-12-28T09:00:00,/landing/holiday,false
CLICK_0004710,CMP_0017,,2025-06-21T19:00:00,/landing/clearance,false
CLICK_0004711,CMP_0001,118859,2024-05-02T16:00:00,/landing/holiday,false
CLICK_0004712,CMP_0029,105990,2024-10-18T06:00:00,/landing/new-arrivals,false
CLICK_0004713,CMP_0011,,2025-01-26T20:00:00,/landing/newsletter,false
CLICK_0004714,CMP_0024,62880,2025-10-10T01:00:00,/landing/summer-sale,false
CLICK_0004715,CMP_0033,124593,2025-03-30T07:00:00,/landing/summer-sale,false
CLICK_0004716,CMP_0036,67726,2025-03-31T05:00:00,/landing/summer-sale,false
CLICK_0004717,CMP_0038,109898,2025-06-25T13:00:00,/landing/clearance,false
CLICK_0004718,CMP_0009,31721,2025-05-24T23:00:00,/landing/holiday,false
CLICK_0004719,CMP_0022,113063,2025-03-13T00:00:00,/landing/holiday,false
CLICK_0004720,CMP_0013,86715,2025-03-01T17:00:00,/landing/clearance,false
CLICK_0004721,CMP_0027,47201,2024-08-12T03:00:00,/landing/holiday,true
CLICK_0004722,CMP_0031,145692,2024-05-15T06:00:00,/landing/new-arrivals,false
CLICK_0004723,CMP_0003,58310,2024-08-24T02:00:00,/landing/summer-sale,true
CLICK_0004724,CMP_0015,76352,2025-11-30T20:00:00,/landing/newsletter,false
CLICK_0004725,CMP_0031,25667,2024-08-11T02:00:00,/landing/holiday,false
CLICK_0004726,CMP_0020,,2024-10-29T06:00:00,/landing/holiday,false
CLICK_0004727,CMP_0005,71395,2025-08-24T21:00:00,/landing/new-arrivals,false
CLICK_0004728,CMP_0010,39874,2025-08-29T10:00:00,/landing/clearance,false
CLICK_0004729,CMP_0005,138327,2024-03-06T07:00:00,/landing/summer-sale,false
CLICK_0004730,CMP_0002,17988,2024-04-24T14:00:00,/landing/holiday,false
CLICK_0004731,CMP_0001,107911,2024-08-31T16:00:00,/landing/summer-sale,false
CLICK_0004732,CMP_0014,64544,2024-10-02T00:00:00,/landing/clearance,false
CLICK_0004733,CMP_0013,41854,2025-09-05T15:00:00,/landing/new-arrivals,true
CLICK_0004734,CMP_0012,56444,2024-10-21T19:00:00,/landing/newsletter,false
CLICK_0004735,CMP_0018,,2025-03-13T02:00:00,/landing/summer-sale,false
CLICK_0004736,CMP_0036,79716,2024-07-25T20:00:00,/landing/newsletter,false
CLICK_0004737,CMP_0033,46811,2025-06-15T09:00:00,/landing/new-arrivals,false
CLICK_0004738,CMP_0007,31734,2024-03-22T04:00:00,/landing/holiday,true
CLICK_0004739,CMP_0006,,2025-02-12T04:00:00,/landing/newsletter,false
CLICK_0004740,CMP_0031,107047,2025-12-11T16:00:00,/landing/clearance,false
CLICK_0004741,CMP_0035,23941,2025-11-05T16:00:00,/landing/new-arrivals,false
CLICK_0004742,CMP_0039,,2025-08-09T14:00:00,/landing/clearance,true
CLICK_0004743,CMP_0038,130461,2025-04-30T19:00:00,/landing/holiday,true
CLICK_0004744,CMP_0018,103981,2024-03-26T11:00:00,/landing/newsletter,false
CLICK_0004745,CMP_0028,,2025-10-06T15:00:00,/landing/newsletter,false
CLICK_0004746,CMP_0032,,2025-12-23T16:00:00,/landing/summer-sale,false
CLICK_0004747,CMP_0007,65184,2024-10-27T06:00:00,/landing/new-arrivals,false
CLICK_0004748,CMP_0040,14911,2024-06-29T21:00:00,/landing/summer-sale,false
CLICK_0004749,CMP_0009,,2024-11-22T16:00:00,/landing/newsletter,false
CLICK_0004750,CMP_0004,81778,2024-06-27T05:00:00,/landing/clearance,false
CLICK_0004751,CMP_0004,,2024-08-12T17:00:00,/landing/newsletter,true
CLICK_0004752,CMP_0016,143024,2025-07-01T19:00:00,/landing/summer-sale,false
CLICK_0004753,CMP_0001,132635,2025-01-05T20:00:00,/landing/newsletter,false
CLICK_0004754,CMP_0020,,2024-09-17T02:00:00,/landing/summer-sale,false
CLICK_0004755,CMP_0037,136294,2025-07-16T14:00:00,/landing/summer-sale,false
CLICK_0004756,CMP_0029,15890,2024-07-20T13:00:00,/landing/holiday,true
CLICK_0004757,CMP_0007,69987,2024-08-07T17:00:00,/landing/new-arrivals,false
CLICK_0004758,CMP_0026,72944,2025-09-01T15:00:00,/landing/newsletter,false
CLICK_0004759,CMP_0030,31721,2024-09-22T08:00:00,/landing/holiday,false
CLICK_0004760,CMP_0024,112116,2024-11-08T03:00:00,/landing/clearance,false
CLICK_0004761,CMP_0014,44484,2025-08-28T02:00:00,/landing/summer-sale,false
CLICK_0004762,CMP_0040,,2024-04-06T05:00:00,/landing/new-arrivals,false
CLICK_0004763,CMP_0012,,2024-05-09T15:00:00,/landing/newsletter,false
CLICK_0004764,CMP_0003,,2025-11-17T23:00:00,/landing/clearance,false
CLICK_0004765,CMP_0029,127578,2024-12-10T03:00:00,/landing/clearance,false
CLICK_0004766,CMP_0035,66774,2024-07-18T08:00:00,/landing/summer-sale,false
CLICK_0004767,CMP_0003,130871,2024-04-18T05:00:00,/landing/new-arrivals,false
CLICK_0004768,CMP_0017,29243,2024-04-04T23:00:00,/landing/holiday,false
CLICK_0004769,CMP_0001,,2024-08-12T18:00:00,/landing/clearance,false
CLICK_0004770,CMP_0026,57813,2024-10-30T20:00:00,/landing/newsletter,false
CLICK_0004771,CMP_0029,131226,2025-06-04T09:00:00,/landing/summer-sale,true
CLICK_0004772,CMP_0018,104594,2024-03-04T07:00:00,/landing/holiday,false
CLICK_0004773,CMP_0035,,2025-09-25T03:00:00,/landing/summer-sale,false
CLICK_0004774,CMP_0019,117602,2024-02-22T23:00:00,/landing/new-arrivals,false
CLICK_0004775,CMP_0014,137045,2024-08-10T10:00:00,/landing/clearance,false
CLICK_0004776,CMP_0009,76855,2024-09-18T13:00:00,/landing/holiday,true
CLICK_0004777,CMP_0023,118176,2025-08-01T02:00:00,/landing/holiday,false
CLICK_0004778,CMP_0035,105990,2024-07-23T23:00:00,/landing/holiday,false
CLICK_0004779,CMP_0030,88237,2024-06-10T13:00:00,/landing/new-arrivals,false
CLICK_0004780,CMP_0039,,2025-07-24T13:00:00,/landing/summer-sale,true
CLICK_0004781,CMP_0035,68671,2025-02-28T22:00:00,/landing/newsletter,false
CLICK_0004782,CMP_0036,59635,2025-09-27T07:00:00,/landing/holiday,false
CLICK_0004783,CMP_0021,126746,2025-03-17T13:00:00,/landing/holiday,false
CLICK_0004784,CMP_0011,135906,2024-07-10T01:00:00,/landing/summer-sale,false
CLICK_0004785,CMP_0019,19762,2025-10-12T02:00:00,/landing/holiday,true
CLICK_0004786,CMP_0023,71020,2024-05-26T01:00:00,/landing/new-arrivals,false
CLICK_0004787,CMP_0011,,2025-04-21T16:00:00,/landing/new-arrivals,true
CLICK_0004788,CMP_0020,107911,2025-07-14T08:00:00,/landing/newsletter,false
CLICK_0004789,CMP_0039,,2024-12-10T14:00:00,/landing/holiday,true
CLICK_0004790,CMP_0027,43266,2024-12-29T02:00:00,/landing/summer-sale,false
CLICK_0004791,CMP_0015,61227,2025-08-26T05:00:00,/landing/newsletter,false
CLICK_0004792,CMP_0040,147546,2025-04-06T22:00:00,/landing/clearance,false
CLICK_0004793,CMP_0022,566,2024-08-21T10:00:00,/landing/newsletter,false
CLICK_0004794,CMP_0017,26893,2025-12-27T23:00:00,/landing/holiday,false
CLICK_0004795,CMP_0033,60435,2025-06-13T09:00:00,/landing/summer-sale,true
CLICK_0004796,CMP_0027,,2024-07-17T09:00:00,/landing/summer-sale,true
CLICK_0004797,CMP_0010,,2024-10-10T11:00:00,/landing/summer-sale,false
CLICK_0004798,CMP_0031,21472,2025-05-23T18:00:00,/landing/clearance,false
CLICK_0004799,CMP_0007,149215,2025-12-05T19:00:00,/landing/clearance,false
CLICK_0004800,CMP_0005,15332,2025-05-22T18:00:00,/landing/newsletter,false
CLICK_0004801,CMP_0003,74145,2024-03-27T18:00:00,/landing/new-arrivals,false
CLICK_0004802,CMP_0032,28059,2024-08-23T15:00:00,/landing/newsletter,false
CLICK_0004803,CMP_0026,27942,2025-09-16T05:00:00,/landing/new-arrivals,true
CLICK_0004804,CMP_0020,,2025-10-11T12:00:00,/landing/holiday,false
CLICK_0004805,CMP_0030,64176,2024-07-14T07:00:00,/landing/newsletter,false
CLICK_0004806,CMP_0039,30316,2024-03-21T22:00:00,/landing/holiday,false
CLICK_0004807,CMP_0035,,2024-01-30T08:00:00,/landing/holiday,false
CLICK_0004808,CMP_0008,124063,2025-12-16T18:00:00,/landing/holiday,true
CLICK_0004809,CMP_0030,49915,2024-02-04T08:00:00,/landing/newsletter,false
CLICK_0004810,CMP_0002,,2025-10-03T09:00:00,/landing/new-arrivals,false
CLICK_0004811,CMP_0033,62771,2024-10-21T05:00:00,/landing/summer-sale,false
CLICK_0004812,CMP_0033,,2025-03-13T16:00:00,/landing/newsletter,false
CLICK_0004813,CMP_0023,47019,2024-09-11T20:00:00,/landing/new-arrivals,false
CLICK_0004814,CMP_0028,111544,2024-12-17T14:00:00,/landing/holiday,false
CLICK_0004815,CMP_0038,,2025-06-18T18:00:00,/landing/newsletter,false
CLICK_0004816,CMP_0009,65184,2024-05-10T21:00:00,/landing/summer-sale,false
CLICK_0004817,CMP_0027,147039,2025-05-12T21:00:00,/landing/new-arrivals,false
CLICK_0004818,CMP_0039,79659,2025-01-13T23:00:00,/landing/summer-sale,false
CLICK_0004819,CMP_0013,,2024-04-09T23:00:00,/landing/summer-sale,false
CLICK_0004820,CMP_0026,57571,2025-10-01T14:00:00,/landing/holiday,false
CLICK_0004821,CMP_0036,,2025-06-26T21:00:00,/landing/summer-sale,false
CLICK_0004822,CMP_0001,142754,2024-07-28T22:00:00,/landing/new-arrivals,false
CLICK_0004823,CMP_0040,14054,2025-09-24T21:00:00,/landing/newsletter,false
CLICK_0004824,CMP_0012,,2024-09-14T05:00:00,/landing/holiday,false
CLICK_0004825,CMP_0004,147546,2024-08-03T20:00:00,/landing/holiday,false
CLICK_0004826,CMP_0024,147952,2024-07-12T12:00:00,/landing/newsletter,false
CLICK_0004827,CMP_0036,81078,2024-05-11T19:00:00,/landing/newsletter,false
CLICK_0004828,CMP_0023,28338,2025-03-30T14:00:00,/landing/summer-sale,false
CLICK_0004829,CMP_0013,67173,2025-05-01T23:00:00,/landing/new-arrivals,false
CLICK_0004830,CMP_0014,115122,2024-05-07T07:00:00,/landing/holiday,false
CLICK_0004831,CMP_0005,138327,2025-07-02T01:00:00,/landing/new-arrivals,false
CLICK_0004832,CMP_0032,88947,2024-07-19T15:00:00,/landing/newsletter,false
CLICK_0004833,CMP_0010,132476,2025-09-28T23:00:00,/landing/new-arrivals,false
CLICK_0004834,CMP_0002,15790,2024-03-08T23:00:00,/landing/holiday,true
CLICK_0004835,CMP_0027,88115,2025-09-19T08:00:00,/landing/clearance,false
CLICK_0004836,CMP_0023,,2024-08-07T12:00:00,/landing/holiday,false
CLICK_0004837,CMP_0040,26893,2025-08-02T06:00:00,/landing/new-arrivals,false
CLICK_0004838,CMP_0003,75555,2025-02-16T19:00:00,/landing/new-arrivals,false
CLICK_0004839,CMP_0036,15371,2025-11-19T15:00:00,/landing/newsletter,false
CLICK_0004840,CMP_0035,85814,2025-02-27T16:00:00,/landing/new-arrivals,true
CLICK_0004841,CMP_0030,140566,2024-02-20T18:00:00,/landing/summer-sale,false
CLICK_0004842,CMP_0024,114161,2024-06-02T19:00:00,/landing/newsletter,false
CLICK_0004843,CMP_0028,25807,2024-12-19T12:00:00,/landing/summer-sale,false
CLICK_0004844,CMP_0027,13654,2024-09-21T14:00:00,/landing/holiday,false
CLICK_0004845,CMP_0006,6403,2024-07-21T21:00:00,/landing/summer-sale,false
CLICK_0004846,CMP_0005,6204,2025-11-20T22:00:00,/landing/holiday,true
CLICK_0004847,CMP_0036,113254,2024-04-25T01:00:00,/landing/holiday,true
CLICK_0004848,CMP_0017,,2025-02-26T04:00:00,/landing/new-arrivals,false
CLICK_0004849,CMP_0017,42599,2025-10-21T14:00:00,/landing/summer-sale,false
CLICK_0004850,CMP_0013,,2025-02-17T12:00:00,/landing/newsletter,false
CLICK_0004851,CMP_0002,124555,2024-07-27T10:00:00,/landing/holiday,false
CLICK_0004852,CMP_0027,126746,2024-05-31T22:00:00,/landing/new-arrivals,false
CLICK_0004853,CMP_0039,98884,2024-05-19T00:00:00,/landing/summer-sale,false
CLICK_0004854,CMP_0005,21492,2025-02-19T03:00:00,/landing/clearance,true
CLICK_0004855,CMP_0023,77505,2024-06-08T03:00:00,/landing/new-arrivals,false
CLICK_0004856,CMP_0036,41353,2025-01-06T15:00:00,/landing/holiday,false
CLICK_0004857,CMP_0027,71910,2024-12-29T10:00:00,/landing/clearance,false
CLICK_0004858,CMP_0030,30316,2025-07-10T22:00:00,/landing/newsletter,false
CLICK_0004859,CMP_0025,31721,2025-06-03T02:00:00,/landing/clearance,false
CLICK_0004860,CMP_0021,,2024-07-08T18:00:00,/landing/summer-sale,false
CLICK_0004861,CMP_0004,11558,2024-11-21T13:00:00,/landing/newsletter,false
CLICK_0004862,CMP_0005,71985,2024-02-03T07:00:00,/landing/new-arrivals,false
CLICK_0004863,CMP_0029,107911,2025-01-16T23:00:00,/landing/holiday,false
CLICK_0004864,CMP_0011,21123,2025-10-01T05:00:00,/landing/newsletter,false
CLICK_0004865,CMP_0034,108644,2024-10-02T20:00:00,/landing/new-arrivals,false
CLICK_0004866,CMP_0033,46833,2025-04-10T01:00:00,/landing/newsletter,false
CLICK_0004867,CMP_0004,,2025-08-28T19:00:00,/landing/new-arrivals,false
CLICK_0004868,CMP_0002,55319,2025-05-24T03:00:00,/landing/summer-sale,true
CLICK_0004869,CMP_0031,,2025-05-13T20:00:00,/landing/newsletter,false
CLICK_0004870,CMP_0018,40750,2025-03-20T23:00:00,/landing/summer-sale,false
CLICK_0004871,CMP_0013,69521,2025-03-16T04:00:00,/landing/clearance,false
CLICK_0004872,CMP_0004,40516,2024-07-07T00:00:00,/landing/clearance,true
CLICK_0004873,CMP_0012,,2025-07-25T06:00:00,/landing/holiday,false
CLICK_0004874,CMP_0020,9620,2024-05-23T02:00:00,/landing/new-arrivals,false
CLICK_0004875,CMP_0013,149215,2025-08-08T22:00:00,/landing/new-arrivals,false
